-1.185420677065849304e-01,-2.590006887912750244e-01,-8.503606915473937988e-02,-3.183301910758018494e-02,-5.665051564574241638e-02,-5.610687658190727234e-02,-6.167670944705605507e-04,6.901779770851135254e-02,2.812107326462864876e-03,-1.178910955786705017e-01,-2.473150193691253662e-02,2.621861174702644348e-02,-8.229418657720088959e-03,-1.674816198647022247e-02,-6.102532893419265747e-02,-1.781984791159629822e-02,-7.778460532426834106e-02,2.321881055831909180e-02,-3.040267154574394226e-02,-1.523092687129974365e-01,-1.709979474544525146e-01,-1.136632636189460754e-01,-1.413329392671585083e-01,-1.306941062211990356e-01,3.437843546271324158e-02,1.351021416485309601e-02,6.951761245727539062e-02,-7.431991398334503174e-02,-7.169754803180694580e-02,-5.470764636993408203e-02,1.195139512419700623e-01,-5.554423853754997253e-02,-2.820235304534435272e-02,1.205089315772056580e-01,1.608521491289138794e-01,9.690354578197002411e-03,1.427689194679260254e-01,-9.404174983501434326e-02,6.960119120776653290e-03,5.499352887272834778e-02,1.394328325986862183e-01,8.479283004999160767e-02,1.176396086812019348e-01,8.452707529067993164e-02,-5.809214338660240173e-02,1.229079589247703552e-01,6.468868255615234375e-02,-1.769536584615707397e-01,4.720926284790039062e-02,4.235611110925674438e-02,-7.920401543378829956e-02,-2.384561859071254730e-02,-1.971882767975330353e-02,-7.107125967741012573e-02,-1.516416817903518677e-01,-4.462030902504920959e-02,7.811378687620162964e-02,-5.399881303310394287e-02,-5.261956900358200073e-02,3.494476201012730598e-03,-1.676673889160156250e-01,-2.354313153773546219e-03,-4.178531467914581299e-02,4.720157757401466370e-02,-3.854528814554214478e-02,-1.442827433347702026e-01,-6.037886068224906921e-02,-2.184927649796009064e-02,-2.959620440378785133e-03,-3.316859155893325806e-02,-1.784999296069145203e-02,-2.992958389222621918e-02,7.812473922967910767e-02,-2.258433774113655090e-02,2.073739916086196899e-01,-3.463867818936705589e-03,1.145884487777948380e-02,6.697169691324234009e-02,-5.111360922455787659e-02,-1.591097712516784668e-01,-1.250571012496948242e-01,-7.472861558198928833e-02,-2.680099941790103912e-02,6.355327367782592773e-02,-1.006983518600463867e-01,-9.252543002367019653e-02,-6.233569234609603882e-02,1.881420612335205078e-01,-1.489139497280120850e-01,-3.897819900885224342e-03,-2.073109894990921021e-01,-1.940858513116836548e-01,-2.345982193946838379e-01,3.535544127225875854e-02,-6.382717937231063843e-02,-2.540573477745056152e-01,1.719208061695098877e-01,4.763478413224220276e-02,3.688004240393638611e-02,1.863574683666229248e-01,1.681082695722579956e-01,1.272416561841964722e-01,7.074978947639465332e-02,6.461988389492034912e-02,5.165211483836174011e-02,-9.957222640514373779e-02,4.656499251723289490e-02,8.885957300662994385e-02,-2.370391041040420532e-01,-5.118471384048461914e-02,-4.744544997811317444e-02,-2.382966578006744385e-01,-4.810385289601981640e-04,8.327531628310680389e-03,-6.253699958324432373e-02,-2.669673226773738861e-02,7.586570084095001221e-02,1.615024805068969727e-01,2.577671408653259277e-01,8.055051416158676147e-02,8.991659432649612427e-02,1.239701658487319946e-01,-1.454282552003860474e-01,1.996515691280364990e-01,9.173110872507095337e-02,-9.918223321437835693e-02,-1.391952037811279297e-01,-1.297513246536254883e-01,-2.058728933334350586e-01,-2.971622720360755920e-02,-1.020945310592651367e-01,-2.759446799755096436e-01,1.036812514066696167e-01,-9.301155060529708862e-02,-8.588623255491256714e-02,-1.295252293348312378e-01,-2.076244801282882690e-01,-1.885137557983398438e-01,-8.150726556777954102e-02,-4.002011194825172424e-02,-2.535355687141418457e-01,-5.713941529393196106e-02,-1.475753933191299438e-01,-1.674435436725616455e-01,1.056790426373481750e-01,-7.998552918434143066e-02,-1.336971372365951538e-01,2.090147584676742554e-01,-1.217046007513999939e-01,-1.313515007495880127e-01,8.079382032155990601e-02,-2.787800319492816925e-02,-1.497933864593505859e-01,1.292800437659025192e-02,-6.000576168298721313e-02,-3.883187845349311829e-02,-2.132847607135772705e-01,-6.345568597316741943e-02,-6.776283681392669678e-02,-1.823164708912372589e-02,-1.074355989694595337e-01,-7.347992807626724243e-02,-8.382320404052734375e-02,1.112063527107238770e-01,-7.714804261922836304e-03,-7.740389555692672729e-02,4.651832208037376404e-02,-1.685691066086292267e-02,-6.866299360990524292e-02,1.400360465049743652e-01,1.022513508796691895e-01,7.208972238004207611e-04,-2.337382435798645020e-01,-6.553355604410171509e-02,1.508596073836088181e-02,-4.236091673374176025e-02,-1.180383265018463135e-01,5.726186931133270264e-02,-2.589014358818531036e-02,6.948101334273815155e-03,2.312909625470638275e-02,-6.690485775470733643e-02,4.128705710172653198e-02,-8.767773956060409546e-02,-1.860845685005187988e-01,-3.807603567838668823e-02,-3.317300928756594658e-03,-1.154535710811614990e-01,-2.283015251159667969e-01,-5.542719364166259766e-02,-1.661721765995025635e-01,-1.053133383393287659e-01,-1.734347045421600342e-01,-5.840871110558509827e-02,-7.276332378387451172e-02,-1.452677547931671143e-01,-1.514794677495956421e-01,7.510150969028472900e-02,-5.655870959162712097e-02,5.047639831900596619e-02,1.708850450813770294e-02,-8.797760307788848877e-02,1.004246529191732407e-02,-3.685249388217926025e-02,-6.832727789878845215e-02,-1.022514402866363525e-01,-1.947527378797531128e-01,-8.109903335571289062e-02,-5.230013746768236160e-03,1.682847142219543457e-01,-2.761067077517509460e-02,-1.052193269133567810e-01,-2.145148348063230515e-03,-5.498528108000755310e-02,-3.824568539857864380e-02,9.426417527720332146e-04,8.266251534223556519e-03,-3.605385124683380127e-02,-5.865141376852989197e-02,7.105212192982435226e-03,-1.883124560117721558e-02,8.928079158067703247e-02,-1.268474757671356201e-01,-2.426551282405853271e-02,8.833125978708267212e-02,-2.814694494009017944e-02,1.801800169050693512e-02,-1.486647427082061768e-01,-1.161863803863525391e-01,-9.842325001955032349e-02,9.987316280603408813e-02,-4.727592319250106812e-02,-2.140543460845947266e-01,-8.713701367378234863e-02,-1.163723841309547424e-01,-8.102738112211227417e-02,-8.361718803644180298e-02,3.323177248239517212e-02,-1.368392705917358398e-01,-1.114628016948699951e-01,9.371814131736755371e-02,-2.730049006640911102e-02,3.825774416327476501e-02,-1.152964606881141663e-01,-1.418695598840713501e-01,-3.235832601785659790e-02,-1.676140427589416504e-01,-1.347958147525787354e-01,-7.367019541561603546e-03,-1.283645182847976685e-01,9.024211019277572632e-02,6.427947431802749634e-02,-1.908948761411011219e-04,2.088334262371063232e-01,9.628885984420776367e-02,-8.826752752065658569e-02,-1.951497979462146759e-02,-3.429630771279335022e-02,-1.705796420574188232e-01,-2.564460635185241699e-01,-6.796177476644515991e-02,-1.824086755514144897e-01,-2.313291421160101891e-03,6.978674232959747314e-02,-1.575564034283161163e-02,-6.640704721212387085e-02,-1.028556600213050842e-01,-1.942459680140018463e-02,-2.304676622152328491e-01,2.757211960852146149e-02,-2.180567197501659393e-02,2.012217976152896881e-02,-8.599946647882461548e-02,-3.073867224156856537e-02,-3.086372092366218567e-02,6.750763952732086182e-02,6.983771920204162598e-03,-5.888202786445617676e-02,-1.277944892644882202e-01,5.936760455369949341e-02,-1.608076691627502441e-01,5.645444151014089584e-03,-6.796273589134216309e-02,1.382818352431058884e-02,3.123217076063156128e-02,8.179221302270889282e-02,5.450919852592051029e-04,2.152804471552371979e-02,1.420919597148895264e-01,-1.107646152377128601e-01,-2.721191942691802979e-01,2.312850579619407654e-02,-6.019678339362144470e-02,-2.544051110744476318e-01,1.202890351414680481e-01,6.789030879735946655e-02,-1.142626851797103882e-01,7.025373727083206177e-02,-9.835684299468994141e-02,-2.836128324270248413e-02,-6.813247222453355789e-03,6.581187248229980469e-02,-1.445326805114746094e-01,-1.380116771906614304e-02,5.689968541264533997e-02,8.870687335729598999e-02,-2.951061725616455078e-02,6.833290308713912964e-02,-1.714044660329818726e-01,3.794284909963607788e-02,-1.164666377007961273e-02,-1.104971617460250854e-01,-6.298121809959411621e-02,-2.638909779489040375e-02,-5.020588636398315430e-02,1.406192928552627563e-01,-1.925278827548027039e-02,2.940756082534790039e-02,5.093412473797798157e-02,9.510994888842105865e-03,-4.286784306168556213e-02,-1.216137111186981201e-01,-1.017911825329065323e-02,-6.951379776000976562e-02,-1.414322108030319214e-01,-1.256398856639862061e-01,-7.572765648365020752e-02,6.753291934728622437e-02,-1.031079590320587158e-01,-8.115726709365844727e-02,8.138324320316314697e-02,-2.426360268145799637e-03,-1.000628918409347534e-01,-1.850660443305969238e-01,-8.124218881130218506e-02,-2.840971648693084717e-01,-1.416223198175430298e-01,-8.935526758432388306e-02,-2.403876781463623047e-01,-2.432626336812973022e-01,-1.255683898925781250e-01,-1.723077446222305298e-01,-7.223471067845821381e-03,5.161364376544952393e-02,-1.102003082633018494e-01,1.541755944490432739e-01,1.003317013382911682e-01,1.751534454524517059e-02,8.269180357456207275e-02,1.988962590694427490e-01,8.946756273508071899e-02,-1.539258807897567749e-01,-6.625877320766448975e-02,-2.205635234713554382e-02,-1.147163137793540955e-01,-1.871791332960128784e-01,-1.803940534591674805e-01,-2.502294182777404785e-01,-1.335476338863372803e-01,-2.111054658889770508e-01,-2.144285589456558228e-01,-2.267091572284698486e-01,-7.362999767065048218e-02,-1.143203899264335632e-01,-4.675908014178276062e-02,-2.054297029972076416e-01,-1.579398065805435181e-01,-1.381139308214187622e-01,-5.639220029115676880e-02,-1.176546420902013779e-02,1.542576961219310760e-02,2.498403191566467285e-02,5.571722984313964844e-02,-1.456938218325376511e-02,1.386388987302780151e-01,-1.966399252414703369e-01,-1.738727837800979614e-02,-2.202529273927211761e-02,1.109427362680435181e-01,-1.503198407590389252e-03,-4.138031974434852600e-02,3.684446681290864944e-03,-1.020883470773696899e-01,1.060828045010566711e-01,-6.799970567226409912e-02,-3.358896821737289429e-02,5.338550731539726257e-02,7.973075658082962036e-02,1.424366957508027554e-03,-5.599161610007286072e-02,1.874361187219619751e-02,-8.693163841962814331e-02,9.066344797611236572e-02,1.251117140054702759e-01,-7.794087380170822144e-02,4.188374150544404984e-03,-1.321568787097930908e-01,-4.547281563282012939e-02,-1.684351265430450439e-01,-8.140879869461059570e-02,-1.653943061828613281e-01,-2.648808956146240234e-01,-2.061044871807098389e-01,-1.595581620931625366e-01,-3.492519631981849670e-02,-9.923735633492469788e-03,7.607161253690719604e-02,-1.127584129571914673e-01,3.368772193789482117e-02,1.008203402161598206e-01,5.121872946619987488e-02,-8.161593228578567505e-02,6.111526489257812500e-02,8.672374486923217773e-02,-1.109742224216461182e-01,6.240435689687728882e-02,-1.969601213932037354e-01,-1.932339370250701904e-02,-2.890912629663944244e-02,-5.427043884992599487e-02,-7.721751928329467773e-02,-8.696965128183364868e-02,-7.980392873287200928e-02,1.231685746461153030e-02,4.581411927938461304e-02,1.793503165245056152e-01,-8.479179441928863525e-02,1.200190931558609009e-01,1.714892089366912842e-01,1.207877174019813538e-01,6.985525786876678467e-02,3.045444376766681671e-03,2.164154052734375000e-01,-3.284364240244030952e-03,-1.153644174337387085e-01,1.858961880207061768e-01,-8.550616353750228882e-02,-7.180953770875930786e-02,-3.353845700621604919e-02,8.529627323150634766e-02,-1.035813521593809128e-02,3.222069144248962402e-02,4.394470527768135071e-02,-1.386545002460479736e-01,1.663397401571273804e-01,4.479330405592918396e-02,-8.661403506994247437e-02,8.840498328208923340e-02,1.300177127122879028e-01,7.988533377647399902e-02,1.082047075033187866e-01,-4.799910821020603180e-03,-1.333236694335937500e-01,-3.752033784985542297e-02,-9.098154306411743164e-02,-1.825584918260574341e-01,-1.709143444895744324e-02,-4.832904040813446045e-02,-2.124627307057380676e-02,4.394145309925079346e-02,-1.155973691493272781e-02,-8.445242047309875488e-02,-1.851133108139038086e-01,-1.758730113506317139e-01,-1.627059876918792725e-01,-2.009694576263427734e-01,-1.823383569717407227e-01,-9.879514575004577637e-02,-9.030765295028686523e-02,3.322667255997657776e-02,3.613447397947311401e-02,3.966018930077552795e-02,4.389324411749839783e-02,-3.354340046644210815e-02,9.547457098960876465e-02,-1.021070256829261780e-01,-3.371935710310935974e-02,3.631364181637763977e-02,1.731726080179214478e-01,-9.917526692152023315e-02,-5.612880736589431763e-02,-8.112723380327224731e-02,1.154660130850970745e-03,-1.057049036026000977e-01,-1.967072635889053345e-01,-1.902612298727035522e-01,4.109493643045425415e-02,-1.028887107968330383e-01,-4.155586287379264832e-02,1.394573450088500977e-01,-1.119705215096473694e-01,-3.973083570599555969e-02,1.175800636410713196e-01,-1.993443258106708527e-02,-1.544476673007011414e-02,-7.295505143702030182e-03,-1.362681537866592407e-01,-5.639257654547691345e-02,-9.227766096591949463e-02,-1.831914857029914856e-02,-2.005429416894912720e-01,-1.052208915352821350e-01,9.098420850932598114e-03,-3.662980347871780396e-02,-2.305602282285690308e-02,-1.700196117162704468e-01,-8.904343098402023315e-02,1.801550388336181641e-01,-1.006852686405181885e-01,-2.507360279560089111e-02,6.413458287715911865e-02,-4.352082312107086182e-02,-1.832633167505264282e-01,2.614901065826416016e-01,6.394209712743759155e-02,8.494923263788223267e-02,1.190359592437744141e-01,1.060788407921791077e-01,3.429726883769035339e-02,6.659435480833053589e-02,-7.472194731235504150e-02,5.727432295680046082e-02,1.310176104307174683e-01,6.178333982825279236e-02,-6.176378950476646423e-02,-5.189038813114166260e-03,-9.577055275440216064e-02,-1.173835471272468567e-01,-2.027823962271213531e-02,-2.099008560180664062e-01,-9.207790344953536987e-02,-3.589971959590911865e-01,-2.087598294019699097e-01,-2.318980842828750610e-01,-3.751811385154724121e-02,-2.298638820648193359e-01,-1.377914696931838989e-01,-1.176434755325317383e-01,-5.304997786879539490e-02,-8.004499226808547974e-02,-2.022405713796615601e-01,9.208312630653381348e-02,1.738635152578353882e-01,1.024731062352657318e-02,2.863073535263538361e-02,3.821009397506713867e-02,-9.081624448299407959e-02,4.748656973242759705e-02,2.703718282282352448e-02,1.021916195750236511e-01,-1.709629297256469727e-01,-1.655098497867584229e-01,-5.479255691170692444e-02,9.559530019760131836e-02,7.591103762388229370e-02,-8.582685887813568115e-02,-3.183249384164810181e-02,1.753655448555946350e-02,3.214522823691368103e-02,-1.995147168636322021e-01,-8.487400412559509277e-02,2.051789909601211548e-01,-4.981174692511558533e-02,-1.328466236591339111e-01,1.899814307689666748e-01,2.356964051723480225e-01,3.939689323306083679e-02,3.192858397960662842e-01,-9.484054893255233765e-02,-2.422425895929336548e-01,2.817235887050628662e-01,2.702287770807743073e-02,-2.081574648618698120e-01,2.503380477428436279e-01,1.321563720703125000e-01,-1.891607604920864105e-02
